sourcedId,status,dateLastModified,title,grades,courseSourcedId,classCode,classType,location,schoolSourcedId,termSourcedIds,subjects,subjectCodes,periods
001591504,,,ECONOMICS,,0015915,,scheduled,1229,024901001,024901-2,,,04
001591505,,,ECONOMICS,,0015915,,scheduled,1229,024901001,024901-2,,,05
001591506,,,ECONOMICS,,0015915,,scheduled,1229,024901001,024901-2,,,06
001591507,,,ECONOMICS,,0015915,,scheduled,1229,024901001,024901-2,,,07
001591508,,,ECONOMICS,,0015915,,scheduled,1229,024901001,024901-2,,,08
001591601,,,CAREER L SK 1,,0015916,,homeroom,1229,024901001,024901-3,,,01
001591605,,,CAREER L SK 1,,0015916,,scheduled,1229,024901001,024901-3,,,05
001591701,,,CAREER L SK 2,,0015917,,scheduled,1229,024901001,024901-3,,,01
001591705,,,CAREER L SK 2,,0015917,,scheduled,1229,024901001,024901-3,,,05
001591801,,,CAREER L SK 3,,0015918,,homeroom,1229,024901001,024901-3,,,01
001591805,,,CAREER L SK 3,,0015918,,homeroom,1229,024901001,024901-3,,,05
001593403,,,ALGEBRA 2,,0015934,,scheduled,1229,024901001,024901-3,,,03
001593405,,,ALGEBRA 2,,0015934,,scheduled,1229,024901001,024901-3,,,05
001593508,,,ASSIS TECHNOOGY,,0015935,,scheduled,1221,024901001,024901-3,,,08
001593601,,,BRAILLE PRODENG,,0015936,,scheduled,1221,024901001,024901-3,,,01
001593702,,,BRAILLE PRODSCI,,0015937,,scheduled,1221,024901001,024901-3,,,02
001900101,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,01
001900103,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,03
001900104,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,04
001900105,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,05
001900106,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,06
001900107,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,07
001900108,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,08
001900109,,,ENGLISH 1 A,,0019001,,scheduled,BUS,024901001,024901-1,,,09
001900201,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,01
001900202,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,02
001900203,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,03
001900204,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,04
001900205,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,05
001900206,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,06
001900207,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,07
001900208,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,08
001900209,,,ENGLISH 2 A,,0019002,,scheduled,BUS,024901001,024901-1,,,09
001900301,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,01
001900302,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,02
001900303,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,03
001900304,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,04
001900305,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,05
001900306,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,06
001900307,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,07
001900308,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,08
001900309,,,ENGLISH 3 A,,0019003,,scheduled,BUS,024901001,024901-1,,,09
001900401,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,01
001900402,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,02
001900403,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,03
001900404,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,04
001900405,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,05
001900406,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,06
001900407,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,07
001900408,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,08
001900409,,,ENGLISH 4 A,,0019004,,scheduled,BUS,024901001,024901-1,,,09
001900501,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,01
001900502,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,02
001900503,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,03
001900504,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,04
001900505,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,05
001900506,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,06
001900507,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,07
001900508,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,08
001900509,,,ALGEBRA 1 A,,0019005,,scheduled,BUS,024901001,024901-1,,,09
001900601,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,01
001900602,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,02
001900603,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,03
001900604,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,04
001900605,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,05
001900606,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,06
001900607,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,07
001900608,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,08
001900609,,,GEOMETRY A,,0019006,,scheduled,BUS,024901001,024901-1,,,09
001900701,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-1,,,01
001900702,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-1,,,02
001900703,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-1,,,03
001900704,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-1,,,04
001900705,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-1,,,05
001900706,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-2,,,06
001900707,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-1,,,07
001900708,,,ALGEBRA 2 A,,0019007,,scheduled,BUS,024901001,024901-1,,,08
001900801,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,01
001900802,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,02
001900803,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,03
001900804,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,04
001900805,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,05
001900806,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,06
001900807,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,07
001900808,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,08
001900809,,,MMA A,,0019008,,scheduled,BUS,024901001,024901-1,,,09
001900901,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,01
001900902,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,02
001900903,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,03
001900904,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,04
001900905,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,05
001900906,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,06
001900907,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,07
001900908,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,08
001900909,,,IPC A,,0019009,,scheduled,BUS,024901001,024901-1,,,09
001901001,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,01
001901002,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,02
001901003,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,03
001901004,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,04
001901005,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,05
001901006,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,06
001901007,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,07
001901008,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,08
001901009,,,BIOLOGY A,,0019010,,scheduled,BUS,024901001,024901-1,,,09
001901101,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,01
001901102,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,02
001901103,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,03
001901104,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,04
001901105,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,05
001901106,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,06
001901107,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,07
001901108,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,08
001901109,,,WORLD GEO A,,0019011,,scheduled,BUS,024901001,024901-1,,,09
001901201,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,01
001901202,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,02
001901203,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,03
001901204,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,04
001901205,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,05
001901206,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,06
001901207,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,07
001901208,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,08
001901209,,,WORLD HISTORY A,,0019012,,scheduled,BUS,024901001,024901-1,,,09
001901301,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,01
001901302,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,02
001901303,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,03
001901304,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,04
001901305,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,05
001901306,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,06
001901307,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,07
001901308,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,08
001901309,,,US HISTORY A,,0019013,,scheduled,BUS,024901001,024901-1,,,09
001901401,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,01
001901402,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,02
001901403,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,03
001901404,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,04
001901405,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,05
001901406,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,06
001901407,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,07
001901408,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,08
001901409,,,GOVERNMENT A,,0019014,,scheduled,BUS,024901001,024901-1,,,09
001901501,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,01
001901502,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,02
001901503,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,03
001901504,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,04
001901505,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,05
001901506,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,06
001901507,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,07
001901508,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,08
001901509,,,ECONOMICS A,,0019015,,scheduled,BUS,024901001,024901-1,,,09
001901518,,,ECONOMICS A,,0019015,,scheduled,,024901001,024901-2,,,08
001901609,,,HEALTH A,,0019016,,scheduled,,024901001,024901-1,,,09
001901701,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,01
001901702,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,02
001901703,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,03
001901704,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,04
001901705,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,05
001901706,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,06
001901707,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,07
001901708,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,08
001901709,,,CHEMISTRY A,,0019017,,scheduled,BUS,024901001,024901-1,,,09
001901802,,,EARTH SCIENCE A,,0019018,,scheduled,,024901001,024901-1,,,02
001901809,,,EARTH SCIENCE A,,0019018,,scheduled,,024901001,024901-1,,,09
001901901,,,ART 1 A,,0019019,,scheduled,,024901001,024901-1,,,01
001901909,,,ART 1 A,,0019019,,scheduled,,024901001,024901-1,,,09
001902001,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,01
001902002,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,02
001902003,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,03
001902004,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,04
001902005,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,05
001902006,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,06
001902007,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,07
001902008,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,08
001902009,,,BUS INF MGT 1,,0019020,,scheduled,BUS,024901001,024901-1,,,09
001902101,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,01
001902102,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,02
001902103,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,03
001902104,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,04
001902105,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,05
001902106,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,06
001902107,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,07
001902108,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,08
001902109,,,PHYSICS A,,0019021,,scheduled,BUS,024901001,024901-1,,,09
001902209,,,SOCIOLOGY A,,0019022,,scheduled,,024901001,024901-1,,,09
001902401,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,01
001902402,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,02
001902403,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,03
001902404,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,04
001902405,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,05
001902406,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,06
001902407,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,07
001902408,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,08
001902409,,,SPANISH 1 A,,0019024,,scheduled,BUS,024901001,024901-1,,,09
001902501,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,01
001902502,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,02
001902503,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,03
001902504,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,04
001902505,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,05
001902506,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,06
001902507,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,07
001902508,,,SPANISH II A,,0019025,,scheduled,b,024901001,024901-1,,,08
001902509,,,SPANISH II A,,0019025,,scheduled,BUS,024901001,024901-1,,,09
001902601,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,02
001902602,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,02
001902603,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,03
001902604,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,04
001902605,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,05
001902606,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,06
001902607,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,07
001902608,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,08
001902609,,,IND. SPORTS,,0019026,,scheduled,BUS,024901001,024901-1,,,09
001910101,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,01
001910102,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,02
001910103,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,03
001910104,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,04
001910105,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,05
001910106,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,06
001910107,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,07
001910108,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,08
001910109,,,ENGLISH 1 B,,0019101,,scheduled,BUS,024901001,024901-2,,,09
001910201,,,ENGLISH 2 B,,0019102,,scheduled,BUS,024901001,024901-2,,,01
001910209,,,ENGLISH 2 B,,0019102,,scheduled,,024901001,024901-2,,,09
001910303,,,ENGLISH 3 B,,0019103,,scheduled,,024901001,024901-2,,,03
001910304,,,ENGLISH 3 B,,0019103,,scheduled,,024901001,024901-2,,,04
001910309,,,ENGLISH 3 B,,0019103,,scheduled,,024901001,024901-2,,,09
001910406,,,ENGLISH 4 B,,0019104,,scheduled,,024901001,024901-2,,,08
001910409,,,ENGLISH 4 B,,0019104,,scheduled,,024901001,024901-2,,,09
001910505,,,ALGEBRA 1 B,,0019105,,scheduled,,024901001,024901-2,,,05
001910509,,,ALGEBRA 1 B,,0019105,,scheduled,,024901001,024901-2,,,09
001910606,,,GEOMETRY B,,0019106,,scheduled,,024901001,024901-2,,,06
001910609,,,GEOMETRY B,,0019106,,scheduled,,024901001,024901-2,,,09
001910616,,,GEOMETRY B,,0019106,,scheduled,,024901001,024901-2,,,06
001910705,,,ALGEBRA 2 B,,0019107,,scheduled,,024901001,024901-2,,,05
001910709,,,ALGEBRA 2 B,,0019107,,scheduled,,024901001,024901-2,,,09
001910802,,,MMA B,,0019108,,scheduled,,024901001,024901-2,,,02
001910808,,,MMA B,,0019108,,scheduled,,024901001,024901-2,,,08
001911001,,,BIOLOGY B,,0019110,,scheduled,,024901001,024901-2,,,01
001911109,,,WORLD GEO B,,0019111,,scheduled,,024901001,024901-1,,,09
001911119,,,WORLD GEO B,,0019111,,scheduled,,024901001,024901-2,,,09
001911202,,,WORLD HIST B,,0019112,,scheduled,BUS,024901001,024901-1,,,02
001911208,,,WORLD HIST B,,0019112,,scheduled,2212,024901001,024901-2,,,08
001911308,,,US HISTORY B,,0019113,,scheduled,,024901001,024901-2,,,08
001911404,,,PHYSICS B,,0019114,,scheduled,,024901001,024901-2,,,04
001911701,,,CHEMISTY B,,0019117,,scheduled,,024901001,024901-2,,,01
001911709,,,CHEMISTY B,,0019117,,scheduled,,024901001,024901-2,,,09
001911901,,,ART 1 B,,0019119,,scheduled,,024901001,024901-2,,,01
001911909,,,ART 1 B,,0019119,,scheduled,,024901001,024901-2,,,09
001912209,,,SOCIOLOGY B,,0019122,,scheduled,,024901001,024901-2,,,09
001912403,,,SPANISH 1 B,,0019124,,scheduled,,024901001,024901-2,,,03
001912506,,,SPANISH 2 B,,0019125,,scheduled,,024901001,024901-2,,,06
001912601,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,01
001912602,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,02
001912603,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,03
001912604,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,04
001912605,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,05
001912606,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,06
001912607,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,07
001912608,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,08
001912609,,,INDV SPORTS B,,0019126,,scheduled,,024901001,024901-2,,,09
001912701,,,TEAM SPORTS B,,0019127,,scheduled,2216,024901001,024901-2,,,01
001912702,,,TEAM SPORTS B,,0019127,,scheduled,2216,024901001,024901-2,,,02
001912703,,,TEAM SPORTS B,,0019127,,scheduled,2216,024901001,024901-2,,,03
001912704,,,TEAM SPORTS B,,0019127,,scheduled,2216,024901001,024901-2,,,04
001912705,,,TEAM SPORTS B,,0019127,,scheduled,2216,024901001,024901-2,,,05
001912706,,,TEAM SPORTS B,,0019127,,scheduled,,024901001,024901-2,,,06
001912707,,,TEAM SPORTS B,,0019127,,scheduled,2216,024901001,024901-2,,,07
001915001,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,01
001915002,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,02
001915003,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,03
001915004,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,04
001915005,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,05
001915006,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,06
001915007,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,07
001915008,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,08
001915011,,,SWIS,,0019150,,scheduled,1226,024901001,024901-3,,,01
001915012,,,SWIS,,0019150,,scheduled,1226,024901001,024901-3,,,02
001915013,,,SWIS,,0019150,,scheduled,1226,024901001,024901-3,,,03
001915014,,,SWIS,,0019150,,scheduled,1226,024901001,024901-3,,,04
001915015,,,SWIS,,0019150,,homeroom,1226,024901001,024901-3,,,05
001915016,,,SWIS,,0019150,,scheduled,1226,024901001,024901-3,,,06
001915017,,,SWIS,,0019150,,scheduled,1226,024901001,024901-3,,,07
001915018,,,SWIS,,0019150,,scheduled,1226,024901001,024901-3,,,08
001999901,,,SEE COUNSELOR,,0019999,,scheduled,COUN,024901001,024901-3,,,01
001999902,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,02
001999903,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,03
001999904,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,04
001999905,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,05
001999906,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,06
001999907,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,07
001999908,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,08
001999909,,,SEE COUNSELOR,,0019999,,scheduled,OFFI,024901001,024901-3,,,09
001999914,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,04
001999916,,,SEE COUNSELOR,,0019999,,scheduled,CSLR,024901001,024901-3,,,06
001999926,,,SEE COUNSELOR,,0019999,,scheduled,,024901001,024901-3,,,06
001999936,,,SEE COUNSELOR,,0019999,,scheduled,,024901001,024901-3,,,06
041450103,,,KEYBOARDING,,0414501,,scheduled,120,024901041,024901-3,,,03
041450107,,,KEYBOARDING,,0414501,,scheduled,120,024901041,024901-3,,,07
041450108,,,KEYBOARDING,,0414501,,homeroom,120,024901041,024901-3,,,08
041450114,,,KEYBOARDING,,0414501,,scheduled,120,024901041,024901-3,,,04
041460905,,,INTERV/ENRICH 6,,0414609,,scheduled,113,024901041,024901-3,,,05
041460915,,,INTERV/ENRICH 6,,0414609,,scheduled,124,024901041,024901-3,,,05
041460925,,,INTERV/ENRICH 6,,0414609,,homeroom,112,024901041,024901-3,,,05
041460935,,,INTERV/ENRICH 6,,0414609,,scheduled,124,024901041,024901-3,,,05
041460945,,,INTERV/ENRICH 6,,0414609,,scheduled,BH,024901041,024901-3,,,05
041461003,,,ELA/RDG 6,,0414610,,homeroom,113,024901041,024901-3,,,03
041461005,,,ELA/RDG 6,,0414610,,scheduled,113,024901041,024901-3,,,05
041461006,,,ELA/RDG 6,,0414610,,homeroom,113,024901041,024901-3,,,06
041461008,,,ELA/RDG 6,,0414610,,homeroom,113,024901041,024901-3,,,08
041461202,,,ELA/RDG HONOR 6,,0414612,,scheduled,113,024901041,024901-3,,,02
041461307,,,READING DYS 6,,0414613,,scheduled,143,024901041,024901-3,,,07
041461904,,,RDG INV-6,,0414619,,homeroom,113,024901041,024901-3,,,04
041461907,,,RDG INV-6,,0414619,,homeroom,113,024901041,024901-3,,,07
041461917,,,RDG INV-6,,0414619,,scheduled,114,024901041,024901-3,,,07
041462001,,,MATH 6,,0414620,,scheduled,128,024901041,024901-3,,,01
041462003,,,MATH 6,,0414620,,scheduled,128,024901041,024901-3,,,03
041462005,,,MATH 6,,0414620,,scheduled,128,024901041,024901-3,,,05
041462006,,,MATH 6,,0414620,,scheduled,128,024901041,024901-3,,,06
041462208,,,MATH HONORS 6,,0414622,,homeroom,128,024901041,024901-3,,,08
041462302,,,MATH -6 INTERV,,0414623,,scheduled,128,024901041,024901-3,,,02
041462304,,,MATH -6 INTERV,,0414623,,scheduled,128,024901041,024901-3,,,04
041463003,,,SCIENCE 6,,0414630,,scheduled,124,024901041,024901-3,,,03
041463004,,,SCIENCE 6,,0414630,,scheduled,124,024901041,024901-3,,,04
041463007,,,SCIENCE 6,,0414630,,scheduled,124,024901041,024901-3,,,07
041463008,,,SCIENCE 6,,0414630,,scheduled,124,024901041,024901-3,,,08
041463101,,,SCI LAB 6,,0414631,,scheduled,124,024901041,024901-3,,,01
041463205,,,SC HONORS 6,,0414632,,scheduled,124,024901041,024901-3,,,05
041464001,,,WORLD HISTORY 6,,0414640,,scheduled,112,024901041,024901-3,,,01
